date,location,continent,population,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,cases_per_million,deaths_per_million,mortality_rate,vaccination_rate
2023-07-07,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-08,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-09,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-10,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-11,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-12,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-13,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-14,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-15,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-16,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-17,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-18,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-19,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-20,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-21,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-22,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-23,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-24,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-25,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-26,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-27,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-28,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-29,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-30,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-07-31,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-01,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-02,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-03,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-04,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-05,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-06,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-07,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-08,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-09,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-10,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-11,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-12,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-13,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-14,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-15,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-16,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-17,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-18,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-19,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-20,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-21,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-22,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-23,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-24,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-25,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-26,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-27,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-28,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-29,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-30,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-08-31,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-01,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-02,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-03,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-04,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-05,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-06,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-07,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-08,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-09,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-10,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-11,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-12,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-13,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-14,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-15,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-16,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-17,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-18,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-19,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-20,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-21,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-22,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-23,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-24,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-25,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-26,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-27,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-28,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-29,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-09-30,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-01,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-02,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-03,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-04,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-05,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-06,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-07,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-08,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-09,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-10,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-11,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-12,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-13,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-14,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-15,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-16,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-17,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-18,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-19,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-20,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-21,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-22,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-23,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-24,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-25,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-26,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-27,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-28,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-29,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-30,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-10-31,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-01,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-02,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-03,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-04,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-05,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-06,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-07,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-08,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-09,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-10,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-11,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-12,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-13,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-14,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-15,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-16,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-17,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-18,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-19,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-20,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-21,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-22,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-23,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-24,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-25,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-26,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-27,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-28,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-29,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-11-30,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-12-01,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-12-02,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-12-03,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-12-04,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
2023-12-05,Brazil,South America,215313504,37511921.0,0.0,702116.0,0.0,486436436.0,189643431.0,176164186.0,174220.01083592046,3260.9009047570003,0.018717143278266127,0.8807781559302477
